FID_,band1_ndvi,band2_gndvi,band3_evi,band4_savi,tons_area
1984,0.833952785,0.761179686,0.584246635,0.552197218,7.46
1985,0.778229058,0.698647976,0.534999788,0.510328948,12.09
1986,0.832611561,0.736619115,0.611340046,0.573831856,11.71
1987,0.834954143,0.733970284,0.60628432,0.562749326,13.59
1988,0.800807118,0.735562742,0.579244792,0.53947413,11.91
1989,0.812035978,0.716075301,0.587968051,0.544342697,11.79
1990,0.756523311,0.721538901,0.553307295,0.51993072,0
1991,0.815014541,0.734704673,0.586501956,0.553557873,7.63
1992,0.640751004,0.639635086,0.392689288,0.404692024,0
1993,0.87472719,0.745131195,0.837459326,0.695928037,0
1994,0.798876047,0.72316283,0.56734699,0.544806421,0
1995,0.795792997,0.758616507,0.605708122,0.559476137,0
1996,0.868370652,0.769791126,0.686722159,0.631091595,17.47
1997,0.864463091,0.761737227,0.665976107,0.613598347,0
1998,0.871543467,0.780117393,0.699358463,0.638862193,12.86
1999,0.8596192,0.744853079,0.673642337,0.621004581,9.32
2000,0.868043482,0.775644004,0.698179424,0.633831263,8.16
2001,0.859657049,0.748322785,0.665734649,0.604881763,11.83
2002,0.79571718,0.725486994,0.5657233,0.53019619,0
2003,0.780303955,0.723043203,0.543210566,0.527071953,0
2004,0.871294558,0.773176551,0.70113498,0.637221873,10.93
2005,0.82371527,0.74366343,0.595891953,0.554885685,10.4
2006,0.816618621,0.754772842,0.593169689,0.550572693,0
2007,0.811576664,0.72829175,0.56778574,0.539935231,0
2008,0.86764437,0.784815252,0.718859971,0.638624847,11.33
2009,0.825534344,0.740913451,0.580923736,0.54949522,0
2010,0.840904415,0.7364797,0.61771518,0.578750789,0
2011,0.823946178,0.727242827,0.58943069,0.558395267,7.77
2012,0.77364552,0.692517817,0.534606338,0.513830781,9.03
2013,0.815820634,0.742249966,0.572894394,0.538024485,7.44
2014,0.852683783,0.759805262,0.630238712,0.58427304,10.18
2015,0.820698619,0.745379031,0.578218043,0.550440907,0
2016,0.834952831,0.729805052,0.592646837,0.55867219,0
2017,0.823618293,0.727433085,0.593709767,0.556465149,7.57
2018,0.873560607,0.773347855,0.639507234,0.594385862,5.58
2019,0.714321375,0.677695394,0.450414896,0.448719293,0
2020,0.852608562,0.767225087,0.591221988,0.555143893,0
2021,0.800898194,0.720041037,0.577654243,0.545063436,0
2022,0.872113705,0.779838443,0.645217299,0.589208543,10.09
2023,0.815362871,0.712712705,0.582749784,0.548809946,0
2024,0.820720553,0.717020988,0.574082136,0.546609521,11.59
2025,0.838763237,0.738633752,0.596761465,0.561891019,8.06
2026,0.76666075,0.692998707,0.522922814,0.508462667,0
2027,0.841351509,0.73601824,0.631813169,0.586020291,0
2028,0.836589098,0.741409719,0.603669345,0.570642471,8.18
2029,0.835797906,0.759752154,0.633301735,0.565281093,0
2030,0.811903059,0.73253113,0.554300606,0.532877743,6.37
2031,0.849777043,0.760648429,0.671396375,0.615461767,7.3
2032,0.78858918,0.732455432,0.485704154,0.473816484,0
2033,0.844720423,0.751125932,0.647985578,0.59779042,10.18
2034,0.798740804,0.715230644,0.618767083,0.556189716,0
2035,0.818017364,0.736374438,0.614654124,0.558671176,0
2036,0.699127316,0.656296909,0.420239657,0.41450125,0
2037,0.795243979,0.739287317,0.581873357,0.543750823,0
2038,0.858358443,0.783015072,0.598463118,0.556057513,0
2039,0.75998652,0.722150326,0.482566893,0.473698974,0
2040,0.788777888,0.70130825,0.555295944,0.528077602,0
2041,0.832909942,0.752668679,0.642197967,0.592980742,0
2042,0.660128295,0.620659053,0.438978314,0.428519756,0
2043,0.728066504,0.694363654,0.499088228,0.492994606,0
2044,0.869039357,0.773168921,0.663626194,0.592668235,0
2045,0.881487787,0.789327443,0.666999042,0.612861693,10
2046,0.744554698,0.682754815,0.516543031,0.495686442,0
2047,0.82927531,0.752457559,0.556621969,0.526087761,0
2048,0.81930238,0.726619065,0.63996172,0.578140259,0
2049,0.845006049,0.746798098,0.686311245,0.626130342,0
2050,0.832965255,0.735860229,0.619583249,0.567733228,0
2051,0.803415537,0.734698653,0.535403669,0.520187914,0
2052,0.82739073,0.740651071,0.586290956,0.542675495,0
2053,0.822567761,0.727919936,0.660287499,0.608248711,0
2054,0.841213167,0.76337719,0.632346272,0.593332529,0
2055,0.826360941,0.725981712,0.628001451,0.58268106,0
2056,0.855050147,0.757050693,0.676781952,0.620057225,0
2057,0.757638514,0.683714688,0.488727421,0.479358137,6.28
2058,0.831294894,0.712477982,0.606092393,0.565909028,0
2059,0.789768696,0.718999267,0.571459591,0.541527689,0
2060,0.816969156,0.702452064,0.574629486,0.53660953,0
2061,0.782027841,0.690003872,0.580231786,0.539473712,0
2062,0.814047933,0.717664301,0.608840883,0.571290791,0
2063,0.834544241,0.746878982,0.662744045,0.60043484,0
2064,0.780306756,0.692048669,0.544366598,0.517063498,0
2065,0.72816664,0.67201376,0.468212843,0.45497191,0
2066,0.833923697,0.757966995,0.634699047,0.572047055,0
2067,0.846625328,0.738938034,0.671589792,0.619088233,15.53
2068,0.853520513,0.76060909,0.687169313,0.627507627,6.29
2069,0.815005779,0.744245052,0.644093692,0.594910383,7.17
2070,0.723058164,0.696895301,0.506908119,0.488633066,0
2071,0.848420143,0.741387248,0.682028174,0.631727815,10.28
2072,0.801660836,0.707374454,0.647134483,0.595326722,0
2073,0.823934793,0.74042052,0.63283211,0.573166728,10.8
2074,0.821661592,0.744137168,0.624329507,0.581933498,0
2075,0.86410141,0.765615344,0.713485301,0.649312317,13.63
2076,0.858119071,0.775117576,0.685978055,0.622534275,12.21
2077,0.872627735,0.774640679,0.732732713,0.661649764,14.83
2078,0.824067891,0.741469622,0.616146088,0.574157357,0
2079,0.812560439,0.728498638,0.631784499,0.58536607,7.11
2080,0.720782399,0.680711985,0.454173654,0.439898223,0
2081,0.793113649,0.714675844,0.513191223,0.486649096,0
2082,0.847180724,0.750623405,0.669768453,0.613881767,8.21
2083,0.803233624,0.722899973,0.5879969,0.53778559,0
2084,0.765848696,0.717755079,0.513684928,0.488036513,0
2085,0.839037895,0.735221803,0.622954726,0.581376374,0
2086,0.820986986,0.741069198,0.544350326,0.52482152,0
2087,0.790314496,0.702887833,0.577823997,0.543397248,0
2088,0.73966223,0.693082631,0.486597091,0.475381225,0
2089,0.8511464,0.752934754,0.633568406,0.587488115,0
2090,0.825039685,0.73843497,0.591138601,0.562718332,0
2091,0.826284587,0.768254459,0.586904347,0.548642039,0
2092,0.84170723,0.774708331,0.671271026,0.614673555,0
2093,0.580982745,0.580982745,0.358566105,0.371226192,0
2094,0.845189273,0.760792375,0.587428927,0.557778895,0
2095,0.820917904,0.763874292,0.499386489,0.489523232,0
2096,0.799239814,0.711414754,0.565415263,0.532258093,0
2097,0.85866046,0.766358435,0.718611956,0.649269104,14.4
2098,0.84012264,0.747228086,0.62392354,0.583686113,0
2099,0.806201696,0.717664361,0.562112987,0.534425378,0
2100,0.812449038,0.772984385,0.585815907,0.552658677,0
2101,0.852927983,0.756311655,0.688512743,0.625576854,0
2102,0.755621314,0.68897897,0.513046682,0.493258029,5.61
2103,0.83867389,0.750978351,0.681396902,0.596453488,0
2104,0.822652519,0.744036317,0.59436959,0.546246171,0
2105,0.682149231,0.668087721,0.543711185,0.518831015,0
2106,0.789144456,0.73094511,0.541383624,0.516971171,0
2107,0.99041754,1.542194605,0.531239867,0.701580405,0
2108,0.809828937,0.744338274,0.589930236,0.555906832,7.81
2109,0.81172508,0.738800347,0.591554224,0.557016611,14.72
2110,0.836778283,0.741147339,0.626416862,0.570951462,6.65
2111,0.78914386,0.709555328,0.542377293,0.522988677,9.42
2112,0.824365675,0.737920165,0.641886711,0.580249012,10.81
2113,0.823324919,0.742071688,0.608997285,0.572566628,13.12
2114,0.826211333,0.746739507,0.630380332,0.588331819,16.65
2115,0.820136726,0.732667089,0.657345653,0.5820328,0
2116,0.829239547,0.736742616,0.594189763,0.562778831,12.85
2117,0.795908034,0.715275824,0.595383465,0.55360043,9.96
2118,0.808941007,0.727335751,0.586346149,0.541390359,0
2119,0.826877058,0.742126524,0.592946947,0.558812439,0
2120,0.802146912,0.71091795,0.493210405,0.469862282,0
2121,0.839510083,0.769517303,0.73255825,0.639042854,0
2122,0.877637982,0.77032882,0.723789573,0.653042972,0
2123,0.871598065,0.795792937,0.76256907,0.666801631,11.35
2124,0.795048296,0.714622438,0.544754088,0.520963609,0
2125,0.830967188,0.7402637,0.606618166,0.567465425,13.2
2126,0.816199422,0.742812395,0.604284108,0.551574886,0
2127,0.858438611,0.763509989,0.704784632,0.635557055,6.83
2128,0.855748713,0.758911908,0.682433009,0.622891486,0
2129,0.742318034,0.683891773,0.479118288,0.471444696,7.98
2130,0.883702695,0.783043563,0.738297641,0.664400578,0
2131,0.813977599,0.717274427,0.570971072,0.54087019,9.08
2132,0.869431436,0.762212396,0.705281615,0.63626951,0
2133,0.829841375,0.725649178,0.602917135,0.567041814,13.18
2134,0.823795259,0.731721401,0.592701972,0.557602108,14.42
2135,0.866973579,0.766534448,0.680104375,0.623982906,0
2136,0.881425083,0.75040561,0.63724792,0.589995742,10.63
2137,0.8556903,0.741578877,0.651720285,0.602008343,0
2138,0.874271333,0.768434763,0.70634985,0.64291054,0
2139,0.86391747,0.749975681,0.64873296,0.602289677,0
2140,0.747240961,0.698986828,0.55705452,0.523164272,14.17
2141,0.828909039,0.735507905,0.666778386,0.605881751,0
2142,0.822440267,0.733798444,0.591092944,0.55511564,8.9
2143,0.776883721,0.696202517,0.526844859,0.504826248,0
2144,0.791939676,0.708683968,0.567137182,0.529033363,0
2145,0.820377946,0.722258031,0.58659482,0.557410896,0
2146,0.736651897,0.677453041,0.500434577,0.470033467,0
2147,0.863641024,0.75819391,0.67138499,0.619650006,10.54
2148,0.713418782,0.678880036,0.520790637,0.482881337,0
2149,0.863035679,0.750210941,0.659647226,0.612401843,8.3
2150,0.827809155,0.756532192,0.622415483,0.577860892,0
2151,0.847448409,0.765027165,0.648558378,0.579978228,0
2152,0.830657959,0.751432657,0.58164525,0.536540329,0
2153,0.787921369,0.70254606,0.541643918,0.516437888,0
2154,0.719435155,0.69702816,0.520327449,0.489108413,0
2155,0.733213902,0.647750914,0.470480293,0.451046467,0
2156,0.842052281,0.725812495,0.669000328,0.61821264,0
2157,0.840223789,0.756542385,0.674499571,0.593002856,0
2158,0.653493702,0.616859496,0.393497229,0.400983781,0
2159,0.853430629,0.779543698,0.544513404,0.523405075,14.77
2160,0.879031301,0.802416265,0.530277073,0.523571074,8.25
2161,0.704928339,0.658489287,0.421428859,0.415268034,0
2162,0.825464189,0.759046614,0.524748385,0.51322943,0
2163,0.854675353,0.764214218,0.665101349,0.61309582,0
2164,0.844346166,0.760647476,0.669432938,0.594841301,11.98
2165,0.805307448,0.728861809,0.583239555,0.527327657,5.51
2166,0.851217091,0.759442687,0.628648281,0.586259544,8.47
2167,0.78200078,0.704192519,0.488874525,0.470542729,0
2168,0.852754116,0.757921815,0.671364427,0.608155549,8.04
2169,0.778031468,0.70627284,0.506739438,0.491332442,0
2170,0.849562585,0.760672748,0.588129342,0.552328289,7.76
2171,0.842810273,0.766947091,0.556162894,0.530816078,0
2172,0.725213706,0.661402524,0.496148884,0.487458199,0
2173,0.825190544,0.73759377,0.592801094,0.558657646,0
2174,0.840210259,0.745748103,0.625888169,0.578302205,6.18
2175,0.841819942,0.742447793,0.654889762,0.597997367,11.11
2176,0.788015902,0.732073009,0.533342898,0.497637689,0
2177,0.829766512,0.757811427,0.609555542,0.545231164,0
2178,0.665697992,0.6367926,0.394700348,0.401800096,0
2179,0.748850346,0.682564795,0.536777675,0.506397903,0
2180,0.856709361,0.776415825,0.572839737,0.534372389,0
2181,0.726442277,0.669398963,0.485333472,0.482350528,0
2182,0.668553114,0.63868928,0.410870582,0.419203848,0
2183,0.825214028,0.742177963,0.582552195,0.535265684,0
2184,0.847741008,0.742299378,0.661852837,0.608273923,0
2185,0.820113599,0.725653768,0.627953053,0.581433058,0
2186,0.850781798,0.747624099,0.703848183,0.63304925,0
2187,0.738953054,0.676652789,0.461077452,0.457797945,0
2188,0.687448084,0.660668373,0.469687194,0.461240619,0
2189,0.675386667,0.659124613,0.365218252,0.377840489,0
2190,0.847057939,0.738909423,0.65453285,0.604611993,9.79
2191,0.860589027,0.756514192,0.679631889,0.623543143,10.16
2192,0.819756389,0.725502849,0.662563324,0.609078705,0
2193,0.842972755,0.736476123,0.63156414,0.58530879,11.11
2194,0.828900576,0.729919076,0.614686251,0.571499169,11.1
2195,0.801832616,0.711056948,0.539507449,0.515971661,0
2196,0.868766725,0.801284075,0.629176438,0.58052659,5.97
2197,0.782678485,0.722897112,0.519606531,0.498213649,0
2198,0.845354557,0.748731554,0.643021762,0.593063891,8.32
2199,0.877202392,0.778502584,0.729433239,0.658544004,19.37
2200,0.847497463,0.754728138,0.653308153,0.604579747,9.29
2201,0.824580193,0.74616462,0.592472196,0.557718694,5.09
2202,0.829310894,0.731884003,0.601267099,0.56548053,8.07
2203,0.825182617,0.719401956,0.594033122,0.557934225,14.46
2204,0.822671831,0.721996546,0.646893144,0.593806982,10.3
2205,0.867404044,0.763050973,0.706144929,0.642134786,11.8
2206,0.781098008,0.704049528,0.571402967,0.531254411,0
2207,0.78872776,0.714047432,0.621734202,0.568276584,0
2208,0.853749871,0.752245784,0.658147812,0.607317865,8.35
2209,0.852945268,0.749945045,0.620594025,0.591440439,8.16
2210,0.87133044,0.766364932,0.705099523,0.638510406,12.49
2211,0.846131504,0.75676775,0.639611244,0.585744798,5.62
2212,0.81750077,0.735112607,0.6172598,0.555778384,0
2213,0.811318994,0.728878081,0.626394689,0.573867977,12.26
2214,0.862543821,0.807748258,0.549265802,0.523886681,0
2215,0.846368015,0.746284664,0.676253855,0.627060413,11.7
2216,0.865499794,0.777271867,0.646541059,0.592950106,16.85
2217,0.851018429,0.7420609,0.641958833,0.594421446,10.3
2218,0.854123771,0.743256569,0.654587269,0.603580296,10.81
2219,0.837398291,0.745289147,0.649357498,0.591029823,9.14
2220,0.80362618,0.740250587,0.611367106,0.548045874,0
2221,0.85842973,0.748203933,0.681334138,0.619222701,10.89
2222,0.778284907,0.699327886,0.51932627,0.500057161,0
2223,0.87067169,0.767639756,0.697709978,0.636653066,0
2224,0.853648007,0.74905777,0.666084051,0.608272433,10.55
2225,0.83106631,0.740948737,0.599353552,0.556954145,6.62
2226,0.794758141,0.713464677,0.557202697,0.535805404,9.24
2227,0.78117907,0.72887826,0.566265047,0.517469108,0
2228,0.865457714,0.764667332,0.66956377,0.611720204,0
2229,0.861638844,0.77708596,0.657515824,0.605091989,11.83
2230,0.803260624,0.731502831,0.577895164,0.548642993,0
2231,0.854333878,0.755436838,0.648986995,0.597704351,9.4
2232,0.856588244,0.783968091,0.676158547,0.59181428,0
2233,0.872581065,0.779218912,0.725828588,0.654412925,9.62
2234,0.868000448,0.772469819,0.676223993,0.621646404,11.22
2235,0.788430512,0.744346976,0.530670047,0.506735504,0
2236,0.886636198,0.794487894,0.74347192,0.671232581,13.94
2237,0.873350203,0.780656517,0.751254857,0.67274493,13.01
2238,0.824616671,0.74141264,0.68953377,0.624203682,6.18
2239,0.849322438,0.747515798,0.723665893,0.650749683,7.76
2240,0.854554772,0.752614498,0.688548207,0.633529365,0
2241,0.753579855,0.702659309,0.54294914,0.514533997,0
2242,0.65009743,0.654005468,0.403824151,0.392984957,0
2243,0.817466259,0.73626858,0.585061371,0.547127187,8.05
2244,0.852032065,0.755587578,0.654829681,0.604765713,8.2
2245,0.845462859,0.74836874,0.631520569,0.590412796,8.99
2246,0.881448686,0.802762032,0.777651608,0.658139706,0
2247,0.869313061,0.770472109,0.690719545,0.632146955,7.18
2248,0.842038155,0.753980279,0.635095894,0.583578408,7.66
2249,0.847108006,0.742699444,0.635008574,0.594036579,8.59
2250,0.787575126,0.718646467,0.562051058,0.515736878,0
2251,0.760061026,0.713244438,0.49182263,0.471622676,0
2252,0.799442351,0.731543899,0.545762718,0.515177965,0
2253,0.807774603,0.70766747,0.578742623,0.528156519,0
2254,0.756696939,0.671171069,0.506240964,0.489217579,0
2255,0.858713329,0.740607917,0.637385488,0.593463361,0
2256,0.84024936,0.733506024,0.614112556,0.573181987,6.19
2257,0.821140707,0.739601195,0.62430793,0.579959095,0
2258,0.816988349,0.745126188,0.639001667,0.576696575,0
2259,0.832826853,0.750532627,0.600623429,0.574893236,12.58
2260,0.845267057,0.780916214,0.59643501,0.559587538,8.34
2261,0.855532289,0.76163727,0.650325477,0.614382505,13.58
2262,0.814740896,0.734487176,0.604268253,0.561120808,9.09
2263,0.810566485,0.721348464,0.591270864,0.553533852,0
2264,0.845315933,0.748850107,0.632765472,0.589361429,8.24
2265,0.808862448,0.732483745,0.51443392,0.501931429,0
2266,0.816876352,0.737835586,0.591132045,0.557828844,0
2267,0.816065013,0.732034922,0.580328584,0.550068796,5.29
2268,0.755990803,0.682015002,0.531460941,0.517980635,0
2269,0.857410252,0.75016129,0.664856493,0.612043262,7.48
2270,0.863753796,0.753475487,0.647629857,0.600887179,12.29
2271,0.797839582,0.729791224,0.566316843,0.539446712,0
2272,0.818512022,0.728760839,0.606490612,0.569258451,8.75
2273,0.829852641,0.75463593,0.522451937,0.511936307,0
2274,0.809472501,0.730412543,0.611549139,0.568759859,0
2275,0.701762497,0.67524755,0.466736823,0.446641684,0
2276,0.793743968,0.736904562,0.607216895,0.553555012,0
2277,0.786992133,0.720534861,0.457962543,0.460441232,0
2278,0.822086275,0.794426084,0.584983408,0.547611594,0
2279,0.808542252,0.742083848,0.607803643,0.571709871,6.83
2280,0.76095885,0.704698384,0.484722555,0.460602075,0
2281,0.797761798,0.729956567,0.559580743,0.534797132,7.64
2282,0.815262556,0.726195633,0.579145193,0.547791958,0
2283,0.877720237,0.776629984,0.735789955,0.662954986,15.64
2284,0.872097135,0.771456242,0.707380593,0.644221067,10.58
2285,0.856927454,0.75294286,0.777971685,0.674540758,0
2286,0.821604908,0.732455552,0.603758931,0.567809105,8.1
2287,0.823260546,0.735432625,0.592330217,0.562987626,5.18
2288,0.791135848,0.709531426,0.581176579,0.543649733,18.14
2289,0.848912477,0.766532362,0.63605547,0.591708422,7.88
2290,0.836036801,0.741938114,0.654124856,0.600430965,5.59
2291,0.749544799,0.697816491,0.51416713,0.490695596,0
2292,0.803376317,0.72010082,0.612145901,0.570358992,5.61
2293,0.804275215,0.711242735,0.595158219,0.558233202,10.17
2294,0.846916497,0.749667823,0.643636167,0.59737128,7.85
2295,0.821664453,0.748322248,0.576220274,0.52279681,0
2296,0.8622697,0.761072993,0.697342455,0.63263917,12.2
2297,0.785284758,0.720675826,0.540517151,0.518589079,0
2298,0.865334272,0.786650956,0.657254755,0.604848564,11.63
2299,0.849458933,0.748899817,0.647237182,0.596855521,9.1
2300,0.857955277,0.766642988,0.666557252,0.613483012,9.7
2301,0.805168867,0.731914937,0.577645779,0.544542491,0
2302,0.8157776,0.763149858,0.615713775,0.559381247,0
2303,0.873820424,0.780501902,0.697074711,0.611726284,0
2304,0.852043986,0.75481987,0.64836359,0.600019872,7.8
2305,0.84362793,0.739728153,0.622826815,0.578006208,10
2306,0.745495617,0.699146688,0.423645675,0.418635607,7.98
2307,0.808575809,0.715477288,0.552169204,0.513840497,9.24
2308,0.848168373,0.761830091,0.688042462,0.599897802,0
2309,0.797510087,0.741374731,0.517454028,0.499518007,0
2310,0.801422954,0.730564892,0.45568195,0.456698626,10.04
2311,0.752454638,0.694061339,0.483017534,0.467309028,0
2312,0.827152848,0.734463692,0.568321764,0.542725086,9.7
2313,0.810107827,0.72962451,0.553667605,0.516284823,5.22
2314,0.873133123,0.779942989,0.740976751,0.63146621,0
2315,0.768342435,0.68163687,0.520805359,0.493896782,9.08
2316,0.753779292,0.672946572,0.5021016,0.484624326,9.97
2317,0.803205609,0.727434695,0.567765236,0.543893397,13.36
2318,0.815030694,0.738338351,0.519135654,0.496183783,0
2319,0.877958179,0.7904495,0.716979027,0.639394641,9.95
2320,0.83580935,0.740504146,0.63592869,0.588379741,9.8
2321,0.860677958,0.758100927,0.693251193,0.631455541,13.51
2322,0.874245226,0.790975809,0.593600333,0.557687402,7.31
2323,0.874275565,0.779766858,0.64082557,0.603467345,10.35
2324,0.817726016,0.728011429,0.579376221,0.558444738,9
2325,0.83151257,0.732471824,0.604380727,0.582497418,13.64
2326,0.841129005,0.770170212,0.596187174,0.55809778,9.36
2327,0.805858433,0.748160839,0.541891813,0.530223846,7.11
2328,0.887600899,0.802042484,0.781090856,0.671340883,6.44
2329,0.85005635,0.744684577,0.637017608,0.59143889,5.76
2330,0.824040353,0.752472699,0.558684051,0.528263986,10.54
2331,0.828264892,0.741627216,0.630573928,0.585440516,7.27
2332,0.846087575,0.746373653,0.645721972,0.598895729,7.19
2333,0.846727252,0.730872512,0.653130889,0.601678252,10.61
2334,0.856081486,0.747959495,0.664537847,0.610100687,7.32
2335,0.846957624,0.751420915,0.641548753,0.596201956,7.06
2336,0.822000384,0.734799504,0.606339216,0.570237756,7.56
2337,0.753703058,0.69727695,0.517440438,0.497128576,0
2338,0.829562366,0.74462533,0.577528119,0.541570723,0
2339,0.835457623,0.735445976,0.6245296,0.579394042,9.21
2340,0.799154639,0.71307838,0.55911541,0.522774041,0
2341,0.883186996,0.784564316,0.720583439,0.644607842,12.09
2342,0.780919135,0.722959876,0.501815856,0.477851003,0
2343,0.811808109,0.71640569,0.598080337,0.555948019,5.89
2344,0.860316694,0.765318334,0.693018973,0.604283929,0
2345,0.804707348,0.715288281,0.560895562,0.530831456,9.44
2346,0.829432428,0.723367333,0.626908779,0.587487996,8.06
2347,0.826816499,0.727663994,0.619775534,0.585036576,10.66
2348,0.781159639,0.729529142,0.540960968,0.517797649,0
2349,0.823450506,0.738356829,0.597110987,0.55614984,0
2350,0.829494536,0.735367417,0.608206153,0.5697335,10.56
2351,0.785661519,0.697883189,0.574454963,0.540933132,6.8
2352,0.84424448,0.737700582,0.661513925,0.608017147,9.93
2353,0.834291697,0.725724101,0.614101171,0.562109947,0
2354,0.827655435,0.722531259,0.613669515,0.575364292,7.64
2355,0.838226974,0.736740708,0.645378411,0.597814083,9.93
2356,0.816387773,0.733225763,0.66695255,0.609674513,0
2357,0.84211272,0.742966771,0.644093573,0.592556536,0
2358,0.856989324,0.724423587,0.575020432,0.545140982,10.43
2359,0.839591146,0.740680993,0.635048628,0.576923668,8.76
2360,0.844404638,0.763672829,0.608743429,0.567653716,0
2361,0.849649012,0.764534533,0.622250915,0.588470459,0
2362,0.833603323,0.746142685,0.63389039,0.590206265,11.91
2363,0.80454433,0.724129736,0.549401879,0.525666952,0
2364,0.856064439,0.741073787,0.668601155,0.614088178,12.71
2365,0.859618127,0.755187511,0.666531205,0.611519039,0
2366,0.854142666,0.755456865,0.661149263,0.60757333,8.18
2367,0.85201937,0.757462263,0.643550873,0.598841012,6.14
2368,0.865632951,0.783505559,0.632916749,0.587998688,6.9
2369,0.790192723,0.698671162,0.526049852,0.528402686,0
2370,0.848480165,0.743837178,0.641595423,0.593220711,9.27
2371,0.848471224,0.750970185,0.662094712,0.603079617,11.75
2372,0.853298366,0.768773258,0.662533641,0.599468529,12.89
2373,0.830561817,1.050722241,0.618379951,0.573652267,7.92
2374,0.822025716,0.73193413,0.600115657,0.565419734,0
2375,0.829389989,0.741039813,0.63222295,0.580834746,8.54
2376,0.83129406,0.739445269,0.587608397,0.557586491,0
2377,0.833412707,0.739458799,0.619891703,0.571824431,8.79
2378,0.867085874,0.759240508,0.661894977,0.610770285,10.19
2379,0.833621919,0.733375311,0.624453068,0.580419362,9.6
2380,0.852518559,0.756949723,0.669176996,0.617319345,0
2381,0.801666498,0.745137036,0.574786842,0.547926724,0
2382,0.70061177,0.660857558,0.473209441,0.45146212,0
2383,0.69476974,0.649404168,0.495325178,0.474049121,0
2384,0.822945893,0.731589794,0.567071974,0.544964969,0
2385,0.80750525,0.727069736,0.560775101,0.532803655,0
2386,0.81416297,0.739395857,0.568298876,0.535455763,0
2387,0.736904144,0.686684966,0.494852066,0.461485028,0
2388,0.835912585,0.745148063,0.605589628,0.565601528,12.92
2389,0.895664275,0.827922642,0.668051541,0.626327217,0
2390,0.849600613,0.741820037,0.640124857,0.59522754,10.2
2391,0.82960403,0.73504132,0.610836565,0.566229105,8.76
2392,0.85086292,0.783065081,0.638709605,0.570607662,0
2393,0.820667028,0.725974262,0.580630779,0.554267764,0
2394,0.814733326,0.727097571,0.591478169,0.556038082,10.15
2395,0.852310717,0.751412213,0.692799032,0.62321198,15.06
2396,0.831879556,0.733892977,0.623842299,0.579973757,7.49
2397,0.79899019,0.738368571,0.565981627,0.534321785,6.62
2398,0.865562141,0.781887472,0.643407106,0.595027328,10.13
2399,0.786869228,0.704098761,0.570032597,0.543607831,13
2400,0.853627324,0.765610337,0.623928666,0.577230394,0
2401,0.791336894,0.707639515,0.61361444,0.547907889,5.34
2402,0.798928201,0.724075973,0.583650351,0.555467606,0
2403,0.813408315,0.760295928,0.527141511,0.507065535,7.17
2404,0.865508914,0.774728298,0.613600969,0.575473368,7.11
2405,0.83106482,0.7423805,0.603242993,0.554534435,10.78
2406,0.801676452,0.697923422,0.540185571,0.516682208,0
2407,0.809958696,0.709930301,0.558430731,0.530543029,5.36
2408,0.880934358,0.787962317,0.650452435,0.592281997,0
2409,0.849713564,0.747345567,0.563484728,0.538693845,8.65
2410,0.82604593,0.744725168,0.602452695,0.55527693,10.23
2411,0.854833245,0.761163056,0.629896641,0.58265233,8.25
2412,0.794675708,0.690789342,0.539834023,0.518152237,12.02
2413,0.834955037,0.731780648,0.573285341,0.549136519,7.04
2414,0.855464101,0.765953898,0.658139408,0.606122792,9
2415,0.82214582,0.726174057,0.579538226,0.547440231,5.39
2416,0.85109359,0.754311383,0.617825925,0.569950283,10.33
2417,0.844539523,0.737678826,0.639009953,0.590815425,8.45
2418,0.815683067,0.730220377,0.614973724,0.570810139,0
2419,0.841037691,0.749712229,0.632119238,0.583810151,12.02
2420,0.850044608,0.773473024,0.59195298,0.556636274,5.07
2421,0.872202873,0.775186658,0.599665582,0.568679273,6.77
2422,0.83762747,0.758397698,0.66299504,0.594394982,8.48
2423,0.847319365,0.754892707,0.632938325,0.588768482,8.54
2424,0.851917207,0.754888833,0.634408832,0.59010762,7.86
2425,0.823951483,0.726825297,0.617634952,0.577797234,0
2426,0.852372348,0.746382952,0.692660332,0.627079248,0
2427,0.814605653,0.719370425,0.617123067,0.563882351,0
2428,0.868444979,0.781100869,0.701897979,0.641979098,13.2
2429,0.857218981,0.772673666,0.670970142,0.609368563,5.72
2430,0.829083204,0.725565195,0.591095209,0.555713296,8.82
2431,0.840605378,0.756322861,0.635028362,0.590732753,0
2432,0.905751109,0.767825007,0.712034345,0.641254902,11.78
2433,0.840878367,1.357818007,0.643888533,0.636455715,0
2434,0.823809087,0.728264511,0.604709804,0.570027351,6.8
2435,0.77765727,0.710781336,0.555341005,0.504356682,0
2436,0.843330085,0.753950655,0.706994951,0.621197343,7.03
2437,0.668459058,0.665169597,0.468886942,0.454039812,0
2438,0.850201011,0.749906898,0.640274048,0.593990684,7.68
2439,0.854684532,0.75568229,0.641540408,0.595851421,0
2440,0.860464752,0.777551413,0.619268656,0.571900785,7.2
2441,0.654454768,0.632715106,0.418285668,0.419031918,0
2442,0.854415953,0.766685903,0.665220022,0.610057592,7.09
2443,0.737296164,0.66725719,0.513082683,0.489639938,0
2444,0.72551167,0.673003078,0.462268919,0.445766926,0
2445,0.84360683,0.744581521,0.642018735,0.589655578,9.23
2446,0.858443439,0.767640531,0.677468538,0.614399314,8.03
2447,0.747987986,0.702931166,0.506041288,0.467797518,0
2448,0.835741401,0.759464145,0.630204141,0.584222853,8.13
