FID_,band1_ndvi,band2_gndvi,band3_evi,band4_savi,tons_area
2954,0.875729382,0.791998804,0.627238393,0.574975371,8.3
944,0.850495338,0.767686665,0.654386282,0.608198047,8.31
3765,0.772726357,0.687193751,0.520985007,0.50394243,8.31
590,0.890887797,0.79776597,0.68225348,0.61853683,8.32
1011,0.843494117,0.765581608,0.574100316,0.552158833,8.32
1260,0.855615556,0.753049016,0.65335542,0.59645319,8.32
1483,0.859477758,0.758924603,0.707217991,0.636189401,8.32
1775,0.825545013,0.755032897,0.590991795,0.553787291,8.32
2198,0.845354557,0.748731554,0.643021762,0.593063891,8.32
2779,0.787009358,0.709690213,0.572012186,0.54343909,8.32
3742,0.835968554,0.732437253,0.641944349,0.597037494,8.32
126,0.825827062,0.73582232,0.578560472,0.548507512,8.33
250,0.842578948,0.743685901,0.652635753,0.605042577,8.33
1233,0.826384425,0.733089745,0.626664102,0.58231318,8.33
1624,0.834043086,0.730832219,0.636975408,0.595227718,8.33
2976,0.824095964,0.735734999,0.603082299,0.561630011,8.33
1073,0.765176952,0.709578335,0.530387223,0.515950024,8.34
1976,0.877987087,0.779561281,0.715097308,0.650337934,8.34
2260,0.845267057,0.780916214,0.59643501,0.559587538,8.34
2768,0.783526778,0.7260077,0.53689152,0.512798429,8.34
340,0.841895819,0.766966701,0.635825932,0.590805173,8.35
849,0.848561943,0.764007628,0.68953687,0.618493915,8.35
1466,0.843069732,0.741076529,0.585970759,0.553438067,8.35
1851,0.763091266,0.690094888,0.500956297,0.490322351,8.35
2208,0.853749871,0.752245784,0.658147812,0.607317865,8.35
2711,0.855961025,0.759806216,0.687590182,0.625182688,8.35
2996,0.824676931,0.728135467,0.620836496,0.573327005,8.35
3317,0.85079056,0.745448053,0.672476292,0.611657858,8.35
3345,0.822899938,0.723725796,0.575820804,0.544618666,8.35
3460,0.84833467,0.745329261,0.68410033,0.620638132,8.35
729,0.844384789,0.735294819,0.63593775,0.591177404,8.36
848,0.848753452,0.749698877,0.65196383,0.607559323,8.36
1080,0.844303727,0.753701746,0.654077888,0.600245416,8.36
1619,0.788585424,0.731662333,0.505291283,0.496418655,8.36
2692,0.782562971,0.707025588,0.563529909,0.531620324,8.36
434,0.83188653,0.75726527,0.615551054,0.569283545,8.37
630,0.804252565,0.711482584,0.587841809,0.554769039,8.37
1464,0.741763532,0.732600987,0.477799177,0.466575325,8.37
1844,0.84719795,0.741914928,0.632244885,0.587212622,8.37
2973,0.82415837,0.733614206,0.57526058,0.547145784,8.37
3817,0.806581557,0.736843526,0.556578577,0.531908035,8.37
203,0.858458102,0.773572206,0.677455127,0.622017026,8.38
240,0.842407882,0.741887271,0.648718238,0.599310637,8.38
386,0.831965744,0.736515045,0.620424509,0.580426872,8.38
3813,0.860346019,0.779966593,0.641692579,0.597693801,8.38
156,0.838304877,0.742230296,0.596379161,0.570441067,8.39
266,0.843085587,0.748337626,0.646979988,0.601585507,8.39
567,0.844779968,0.75732559,0.615854204,0.580575526,8.39
570,0.856911004,0.767496526,0.679748178,0.621714175,8.39
1688,0.82447958,0.744063735,0.606907368,0.55458796,8.39
708,0.812823534,0.721346974,0.571987152,0.540328443,8.4
883,0.864803374,0.786620319,0.646884561,0.602281332,8.4
218,0.810705066,0.737627864,0.575082064,0.539526224,8.41
854,0.836261749,0.734446704,0.620833278,0.58172214,8.41
859,0.848329663,0.743577123,0.660599649,0.609574497,8.42
3095,0.829799235,0.720438659,0.622535169,0.579660356,8.42
518,0.775150597,0.676566422,0.55265975,0.53372997,8.43
847,0.757695675,0.670981884,0.522247255,0.512579799,8.43
934,0.824210584,0.716986239,0.590944111,0.556517184,8.43
1385,0.810983181,0.731778979,0.576987803,0.54652518,8.43
1692,0.850595832,0.78077668,0.677100599,0.619099379,8.43
336,0.779445052,0.689473152,0.554192722,0.529944599,8.44
614,0.79308331,0.708902359,0.562998295,0.530556619,8.44
763,0.817361116,0.73458904,0.559496403,0.529381275,8.44
897,0.826934516,0.756877661,0.563622534,0.547033191,8.44
1212,0.821106374,0.722135425,0.599383593,0.566116929,8.44
2664,0.85097605,0.752061605,0.669183552,0.612324059,8.44
3057,0.786008716,0.721717834,0.574831069,0.556532145,8.44
8,0.796502054,0.736049414,0.583338201,0.546054721,8.45
1567,0.856946349,0.760411263,0.672537088,0.617175579,8.45
2417,0.844539523,0.737678826,0.639009953,0.590815425,8.45
756,0.827709377,0.744514763,0.618716657,0.577267945,8.46
1620,0.83017236,0.764387727,0.636056125,0.586213768,8.46
1824,0.818053186,0.728007376,0.580294549,0.550148666,8.46
2516,0.835083544,0.774987638,0.632478297,0.577469826,8.46
2732,0.851684153,0.75578326,0.647124529,0.60011369,8.46
3169,0.781356335,0.692768157,0.559976101,0.531667709,8.46
3226,0.848251462,0.773028255,0.613369465,0.576450586,8.46
611,0.77717942,0.704394281,0.540245175,0.523537517,8.47
1292,0.855688214,0.76261282,0.644465744,0.592846274,8.47
1611,0.830437124,0.746163785,0.646491706,0.589361787,8.47
2166,0.851217091,0.759442687,0.628648281,0.586259544,8.47
3256,0.82901305,0.740333915,0.612202227,0.575492144,8.47
2422,0.83762747,0.758397698,0.66299504,0.594394982,8.48
2480,0.790799499,0.706369042,0.550873816,0.517990768,8.48
2677,0.843932331,0.74555999,0.614654362,0.573389351,8.48
2942,0.864403069,0.779078662,0.722313166,0.636405528,8.48
3027,0.777890205,0.706642628,0.470266849,0.455352753,8.48
3359,0.838140368,0.727313936,0.628507793,0.584932446,8.48
1232,0.853634357,0.746337771,0.734325469,0.66085732,8.49
1105,0.835952103,0.745813608,0.635846257,0.58745122,8.5
1203,0.758087397,0.67345047,0.518702686,0.501684844,8.5
2587,0.832991719,0.736454844,0.64135772,0.589660287,8.5
2614,0.86869508,0.762949765,0.700985432,0.636897743,8.5
1550,0.775925517,0.674447417,0.55819124,0.532714128,8.51
1983,0.836662233,0.78400594,0.65336591,0.5958426,8.51
3542,0.85518527,0.762974262,0.577766061,0.548774183,8.51
107,0.86594671,0.764549375,0.672657788,0.609484315,8.52
583,0.85183239,0.762426019,0.659196556,0.608742356,8.52
3472,0.862552822,0.768418252,0.666094422,0.613927484,8.52
157,0.845310748,0.77380836,0.618605912,0.576629162,8.53
1807,0.845803082,0.738527656,0.63618952,0.589661062,8.53
2661,0.769307077,0.70129925,0.518445611,0.486840308,8.53
93,0.82034564,0.728130639,0.599678218,0.561394751,8.54
1179,0.849533379,0.742592514,0.640026152,0.594243586,8.54
1253,0.857253671,0.74776876,0.667262256,0.615856588,8.54
2375,0.829389989,0.741039813,0.63222295,0.580834746,8.54
2423,0.847319365,0.754892707,0.632938325,0.588768482,8.54
3368,0.847017527,0.752815902,0.622843742,0.578835964,8.54
3369,0.794804394,0.706509471,0.612695634,0.566547513,8.54
84,0.782833457,0.737187564,0.531716049,0.519669831,8.55
3246,0.809784591,0.709655762,0.591733575,0.558387458,8.55
270,0.845009387,0.740445793,0.637616217,0.591441333,8.56
1047,0.863883376,0.762971103,0.701647222,0.633965492,8.56
1796,0.823770344,0.741911292,0.622166514,0.577613115,8.56
3229,0.767790854,0.696923256,0.527803719,0.503584683,8.56
3432,0.80002749,0.739476144,0.533939421,0.505090356,8.56
3451,0.833560288,0.743798733,0.644292653,0.598337173,8.56
83,0.802831233,0.719785273,0.576518595,0.53797102,8.57
326,0.847150505,0.746245563,0.67513001,0.619362116,8.57
473,0.811920822,0.725789368,0.669707298,0.596726716,8.57
764,0.825308383,0.7457816,0.5802477,0.546615183,8.57
1341,0.833022058,0.733341694,0.609546125,0.572660923,8.57
1355,0.872848451,0.785314858,0.732110262,0.661736548,8.57
1496,0.828702927,0.742555141,0.674962163,0.622960865,8.57
2662,0.791307151,0.731746972,0.549888551,0.526015222,8.57
3068,0.852488101,0.763781011,0.651307702,0.602768123,8.57
413,0.842252314,0.758903205,0.65347749,0.602230132,8.58
1409,0.810858846,0.726439118,0.547093987,0.526236713,8.58
1774,0.815338135,0.745800018,0.600111008,0.552295446,8.58
2663,0.827490211,0.753916562,0.591950119,0.555998266,8.58
3287,0.835196435,0.731767476,0.598807037,0.561845422,8.58
3452,0.874058485,0.753499091,0.695574462,0.650405228,8.58
1112,0.844967425,0.743410885,0.649127066,0.587544084,8.59
1699,0.870199323,0.773972332,0.657525182,0.614944041,8.59
2249,0.847108006,0.742699444,0.635008574,0.594036579,8.59
2792,0.859175503,0.750502288,0.74758786,0.669545114,8.59
2915,0.777867436,0.724647164,0.587238431,0.529408634,8.59
127,0.824510813,0.733953238,0.59476006,0.561660707,8.6
811,0.858950377,0.75719732,0.667348802,0.609813988,8.6
388,0.827235639,0.731732249,0.637433827,0.587279081,8.61
461,0.861030996,0.773676455,0.695960939,0.629940391,8.61
513,0.827485085,0.727104247,0.587458193,0.551998615,8.61
243,0.75447166,0.684310913,0.519709527,0.501213491,8.62
562,0.874364555,0.805812597,0.725340664,0.65372622,8.63
869,0.817934155,0.72139895,0.680075526,0.612807035,8.63
609,0.859834492,0.762576461,0.682062626,0.623922646,8.64
1061,0.833829463,0.729057372,0.657419682,0.596037984,8.64
64,0.818929434,0.713651955,0.638230205,0.58756417,8.65
931,0.847033322,0.73894465,0.648971438,0.599993646,8.65
1002,0.813320518,0.733617544,0.616231918,0.573421836,8.65
1719,0.839281559,0.740608037,0.621702969,0.580521286,8.65
2409,0.849713564,0.747345567,0.563484728,0.538693845,8.65
3498,0.825473487,0.729791522,0.593266487,0.557878077,8.65
586,0.729985893,0.664088726,0.482653737,0.477508426,8.66
1032,0.834779561,0.731014669,0.692575276,0.625097036,8.66
1667,0.861273289,0.7552706,0.684246659,0.626080155,8.66
86,0.786591113,0.738036394,0.565594256,0.531349182,8.67
149,0.851949036,0.76135695,0.643980801,0.595490336,8.67
199,0.823130906,0.738915145,0.609117091,0.581469715,8.67
1327,0.751677811,0.691330731,0.529881537,0.509525955,8.67
1801,0.847640216,0.770530164,0.566610813,0.535946727,8.67
2880,0.877121389,0.786247015,0.648725748,0.600913465,8.67
3009,0.741220117,0.668166995,0.509293139,0.492426187,8.67
3322,0.95398581,0.828659594,0.634226501,0.622705698,8.67
3390,0.838433802,0.751696885,0.655997574,0.601765871,8.68
680,0.82650125,0.763822675,0.693950534,0.613325119,8.69
3036,0.827440143,0.754241228,0.61435312,0.573221564,8.69
3570,0.870066822,0.76339668,0.687470376,0.63058275,8.69
816,0.866773248,0.765257478,0.687727511,0.629220366,8.7
1540,0.822746038,0.725542009,0.597823977,0.55696106,8.7
1549,0.824297726,0.724134743,0.596849322,0.561346889,8.7
3581,0.825265706,0.741570115,0.598386049,0.565063655,8.7
3214,0.807262063,0.717459023,0.561173558,0.533998668,8.71
1265,0.813715637,0.760997057,0.555088818,0.534137964,8.72
2931,0.833769262,0.765618205,0.611462653,0.564516723,8.72
3188,0.809571564,0.710123718,0.572980404,0.542589903,8.72
1035,0.876143277,0.783640802,0.678841114,0.604700744,8.73
1054,0.842220783,0.764178038,0.57968545,0.546030939,8.73
2767,0.839765549,0.752010822,0.610976815,0.571208179,8.73
2875,0.831926167,0.740270197,0.602685571,0.569157362,8.73
2992,0.811329186,0.724759638,0.599423051,0.558632493,8.73
3096,0.86229521,0.771994114,0.688803077,0.627855182,8.73
3699,0.773165941,0.686386645,0.547102273,0.52269423,8.73
3811,0.837541163,0.742871225,0.621652842,0.580998361,8.73
1524,0.84759897,0.767186761,0.657138586,0.607642412,8.74
2983,0.810876131,0.747445583,0.505747139,0.489261329,8.74
219,0.854091406,0.756487191,0.627809048,0.591664255,8.75
1921,0.843833625,0.740191936,0.640899897,0.58365804,8.75
2272,0.818512022,0.728760839,0.606490612,0.569258451,8.75
1717,0.857184589,0.76692009,0.646659434,0.60540688,8.76
2359,0.839591146,0.740680993,0.635048628,0.576923668,8.76
2391,0.82960403,0.73504132,0.610836565,0.566229105,8.76
2581,0.84400326,0.751553535,0.641658783,0.591661811,8.76
1143,0.849280536,0.761495292,0.639253139,0.592205822,8.77
1360,0.8296597,0.737793267,0.653507829,0.605475426,8.77
1841,0.846552908,0.749010861,0.655402839,0.605889499,8.77
2506,0.855481148,0.760435522,0.669787884,0.617665827,8.77
2902,0.764918506,0.674708009,0.509403527,0.485529661,8.77
1025,0.852850258,0.771453083,0.690533757,0.625850439,8.78
3491,0.838061333,0.758323729,0.608789325,0.567391753,8.78
1655,0.802568495,0.716112554,0.556349576,0.530212522,8.79
1718,0.84252727,0.736806571,0.643091261,0.601733923,8.79
2377,0.833412707,0.739458799,0.619891703,0.571824431,8.79
3749,0.838922739,0.734853685,0.636321485,0.589432955,8.79
97,0.818361819,0.710437,0.578757882,0.548605263,8.8
1376,0.839924514,0.769248247,0.626056552,0.581970632,8.8
2787,0.809335113,0.707114995,0.593963563,0.557980061,8.8
2869,0.85887742,0.763981044,0.701358914,0.639693916,8.8
2947,0.850833297,0.746867955,0.743971825,0.658226192,8.8
3370,0.84351629,0.755050838,0.616710365,0.579016447,8.8
3435,0.86865449,0.769122601,0.690032482,0.632171512,8.8
1214,0.848792374,0.749704838,0.663301766,0.615949035,8.81
3019,0.833479345,0.740771115,0.627001047,0.584723234,8.81
3168,0.773553908,0.6901384,0.537256241,0.521288872,8.81
3562,0.821547329,0.753398716,0.540025771,0.512160838,8.81
1091,0.860595047,0.766607404,0.67070508,0.619749904,8.82
1095,0.854430139,0.770909607,0.652697325,0.600289524,8.82
2430,0.829083204,0.725565195,0.591095209,0.555713296,8.82
133,0.812197208,0.743692517,0.583832026,0.552738845,8.83
444,0.847852528,0.749231637,0.650060892,0.603811085,8.83
1449,0.832479894,0.751139522,0.682356715,0.598610699,8.83
221,0.793134868,0.713355184,0.55212152,0.533370912,8.84
726,0.82587254,0.751709878,0.552480459,0.526955009,8.84
960,0.822708488,0.740309536,0.596795022,0.561200619,8.84
1738,0.833469629,0.76739049,0.612178326,0.565951765,8.84
1878,0.834089339,0.740140021,0.656933606,0.596509218,8.84
2534,0.867824256,0.777196944,0.595222056,0.593928576,8.84
3147,0.813954771,0.722086549,0.613683462,0.578353226,8.84
3756,0.819726765,0.742213249,0.577012718,0.540692747,8.84
99,0.874955058,0.779903293,0.657348871,0.608462214,8.85
674,0.776976407,0.692116201,0.527071953,0.509406328,8.85
693,0.820766687,0.71836102,0.583303452,0.548611999,8.85
937,0.836385071,0.7404176,0.609605193,0.571206212,8.85
1979,0.767474413,0.721303999,0.492710471,0.480068952,8.85
2900,0.804912329,0.750898004,0.556734085,0.526338041,8.85
3159,0.843880951,0.750442684,0.581536829,0.553909898,8.85
3218,0.827036977,0.734463692,0.579912066,0.549247563,8.85
3276,0.795111358,0.714576662,0.548414052,0.521892488,8.85
3294,0.84695363,0.73911649,0.6295982,0.586274147,8.85
482,0.835663557,0.742274404,0.615180194,0.561508894,8.86
1647,0.828402638,0.748119593,0.603384674,0.566350758,8.86
706,0.831617236,0.745696545,0.651909053,0.587618172,8.87
724,0.82585597,0.724493623,0.660225689,0.60429281,8.87
1333,0.809563875,0.721230865,0.643364787,0.605079234,8.87
2912,0.769575894,0.724155545,0.506046236,0.494824708,8.87
3228,0.830264091,0.760696292,0.640467584,0.577358663,8.87
3578,0.851461232,0.751220345,0.669870257,0.615801096,8.87
543,0.817318141,0.740999699,0.601644874,0.556972682,8.88
1975,0.89725107,0.819749653,0.717229128,0.655400872,8.89
2487,0.864793122,0.758611143,0.697388589,0.636687219,8.89
390,0.827257633,0.728953063,0.653403521,0.610445321,8.9
2142,0.822440267,0.733798444,0.591092944,0.55511564,8.9
2729,0.861837864,0.787996352,0.617923617,0.577620745,8.9
2754,0.876331866,0.775995195,0.697397351,0.637068272,8.9
2561,0.863620281,0.786269188,0.733870506,0.644685984,8.91
828,0.855927646,0.768963218,0.67815876,0.617398798,8.92
1536,0.849807501,0.751647413,0.641906619,0.595013916,8.92
1930,0.886478662,0.790983796,0.735436141,0.659368157,8.92
260,0.849922776,0.750457048,0.671026528,0.610589147,8.93
690,0.818826556,0.722481191,0.575109899,0.550496817,8.93
917,0.826597035,0.7331478,0.608291864,0.570219338,8.93
986,0.834617496,0.735204041,0.627219796,0.583456814,8.93
1007,0.849203229,0.75372076,0.685823321,0.612467289,8.93
1079,0.807182193,0.737495482,0.581864655,0.552474499,8.93
1132,0.832646132,0.749468029,0.634562612,0.581973493,8.93
2940,0.812906802,0.742610276,0.54005903,0.5185377,8.93
919,0.864456713,0.765092373,0.704607785,0.639829695,8.94
1021,0.828834474,0.734261811,0.619325697,0.575314403,8.94
1881,0.826254904,0.728730977,0.615853131,0.571923077,8.94
16,0.802206874,0.717138648,0.562744856,0.539068639,8.95
211,0.793149412,0.709447861,0.560974896,0.52991724,8.96
689,0.840568423,0.747503519,0.642267108,0.594543934,8.96
3614,0.825293064,0.748150587,0.636036754,0.584405839,8.96
670,0.854234397,0.770710647,0.665240705,0.610760212,8.97
751,0.851812005,0.767851472,0.635125697,0.586632192,8.97
3540,0.875663579,0.777059197,0.708746016,0.645201206,8.97
825,0.83979696,0.739212036,0.594758093,0.558302104,8.98
878,0.83658278,0.743571699,0.615809858,0.581953466,8.98
2453,0.820598304,0.732744694,0.620558679,0.573676944,8.98
129,0.827259302,0.717903912,0.591831982,0.554400265,8.99
794,0.84982419,0.76371628,0.643343627,0.592056692,8.99
824,0.844143093,0.751296937,0.640840411,0.587964714,8.99
2245,0.845462859,0.74836874,0.631520569,0.590412796,8.99
3669,0.806625605,0.723900795,0.5795874,0.552280962,8.99
3696,0.836254299,0.734298944,0.619332194,0.580297351,8.99
625,0.764574945,0.690793097,0.515503705,0.498283625,9
2324,0.817726016,0.728011429,0.579376221,0.558444738,9
2414,0.855464101,0.765953898,0.658139408,0.606122792,9
2933,0.812870681,0.729473233,0.551456869,0.526374817,9
3064,0.839342773,0.755244792,0.55534476,0.527870119,9
927,0.83422935,0.738832593,0.621252835,0.579356968,9.01
1023,0.844167888,0.768073857,0.627475917,0.588553429,9.01
1294,0.844420433,0.747166812,0.681523025,0.608834207,9.01
3743,0.855896533,0.750486434,0.687614262,0.622183681,9.01
190,0.833336592,0.751648843,0.583546519,0.548457682,9.02
3519,0.844781518,0.756967008,0.669547021,0.60911727,9.02
784,0.853037536,0.745281279,0.660406947,0.609498203,9.03
1927,0.832469702,0.735603631,0.634659529,0.585562289,9.03
2012,0.77364552,0.692517817,0.534606338,0.513830781,9.03
3497,0.850641251,0.741388798,0.654401243,0.604206741,9.03
223,0.899704039,0.788638234,0.758739173,0.694027901,9.04
373,0.842664659,0.743273437,0.63839972,0.592725158,9.04
953,0.780399859,0.725361347,0.50324434,0.490137637,9.04
2693,0.790586889,0.707474887,0.544177055,0.519526243,9.04
528,0.836858928,0.739995003,0.632959187,0.583900273,9.05
78,0.784266829,0.689121664,0.549862504,0.528607011,9.06
1119,0.792325556,0.71385777,0.554555237,0.527693033,9.06
2720,0.828721106,0.741741598,0.575509548,0.544589281,9.06
119,0.850099444,0.758991659,0.608040988,0.566978335,9.07
3604,0.832772672,0.754642308,0.640095234,0.589892149,9.07
3675,0.840678334,0.733037412,0.627325654,0.579933107,9.07
2131,0.813977599,0.717274427,0.570971072,0.54087019,9.08
2315,0.768342435,0.68163687,0.520805359,0.493896782,9.08
2626,0.838563263,0.734772265,0.615493894,0.576896369,9.08
1349,0.836092234,0.739387393,0.600766957,0.564393818,9.09
1978,0.799032807,0.704152465,0.558299899,0.538482964,9.09
2262,0.814740896,0.734487176,0.604268253,0.561120808,9.09
3481,0.842504501,0.750167131,0.648044825,0.586384773,9.09
2299,0.849458933,0.748899817,0.647237182,0.596855521,9.1
3789,0.851836264,0.740451097,0.638496876,0.59115994,9.1
1390,0.826411784,0.735866725,0.600595355,0.564678073,9.11
1660,0.859740734,0.756384015,0.70506531,0.640660882,9.11
1304,0.893776953,0.79586798,0.833832741,0.70582056,9.12
1477,0.830378354,0.717653632,0.644830525,0.592781723,9.12
1720,0.808851361,0.71705687,0.556967258,0.533168077,9.12
1287,0.846125782,0.742924809,0.67642045,0.620267272,9.13
3186,0.832522631,0.741509497,0.615090847,0.575750053,9.13
3647,0.848884881,0.741666377,0.661277235,0.605051279,9.13
649,0.83416599,0.731829345,0.603221536,0.567005336,9.14
1009,0.839399159,0.755299389,0.606362522,0.569380045,9.14
1518,0.835236013,0.743435144,0.618986726,0.577122211,9.14
2219,0.837398291,0.745289147,0.649357498,0.591029823,9.14
695,0.846858919,0.752087533,0.645246029,0.592105865,9.15
1197,0.77097863,0.695608556,0.54355371,0.523388743,9.15
1037,0.849472225,0.764474511,0.650624454,0.600900412,9.16
245,0.854158998,0.761409402,0.685097933,0.624634206,9.17
687,0.819514394,0.715600848,0.577464521,0.540430367,9.17
1531,0.743345201,0.664330184,0.505482614,0.493742764,9.17
1982,0.845564365,0.763374567,0.657481074,0.601297438,9.17
3195,0.790542901,0.722778916,0.560721874,0.52931726,9.17
206,0.875434458,0.78564465,0.731068373,0.662968278,9.18
767,0.829082251,0.730368674,0.61253643,0.575703502,9.18
1358,0.835377634,0.750021517,0.624917507,0.582665324,9.18
2913,0.835393071,0.733688533,0.592178285,0.558564842,9.18
1200,0.754966795,0.681604981,0.511339605,0.49996376,9.19
2550,0.892086029,0.798371792,0.637624621,0.59322387,9.19
2847,0.869363785,0.787039816,0.712448835,0.647134364,9.19
189,0.817987263,0.721992016,0.568970323,0.54103899,9.2
1240,0.849614024,0.750431418,0.649287045,0.601039827,9.2
1926,0.878226161,0.766310334,0.704701066,0.634062588,9.2
3521,0.829314828,0.738063931,0.665010393,0.600390196,9.2
244,0.84390986,0.747153938,0.723144591,0.643633604,9.21
2339,0.835457623,0.735445976,0.6245296,0.579394042,9.21
2,0.808445692,0.741282046,0.585031152,0.547903061,9.22
233,0.846529186,0.740762651,0.64506197,0.595923662,9.22
1843,0.8399297,0.74090606,0.608778,0.568977892,9.22
3227,0.840441942,0.743233025,0.667927504,0.611976206,9.22
2445,0.84360683,0.744581521,0.642018735,0.589655578,9.23
2722,0.83664161,0.731879175,0.618721247,0.576099813,9.23
3331,0.82711041,0.73023963,0.624167383,0.588137388,9.23
2226,0.794758141,0.713464677,0.557202697,0.535805404,9.24
2307,0.808575809,0.715477288,0.552169204,0.513840497,9.24
2519,0.815194666,0.734550059,0.56698674,0.537660301,9.24
2543,0.835120559,0.732896388,0.657565594,0.605255425,9.24
909,0.857922971,0.749396801,0.675157666,0.619826198,9.25
2537,0.837220311,0.7328071,0.62504673,0.580927789,9.25
3069,0.862175226,0.770655096,0.692264378,0.631687701,9.25
3155,0.849076152,0.756489635,0.667419434,0.612532198,9.25
128,0.813980401,0.720663011,0.574095905,0.543855488,9.26
972,0.790860295,0.693896413,0.561360061,0.532258093,9.27
2370,0.848480165,0.743837178,0.641595423,0.593220711,9.27
2916,0.826555133,0.746482253,0.59116596,0.55709815,9.27
3626,0.860181928,0.760618806,0.695476294,0.625308871,9.27
2734,0.815573096,0.726492584,0.624019325,0.578195095,9.28
3527,0.822092891,0.742979228,0.596606612,0.572200716,9.28
265,0.838910341,0.730522752,0.642321885,0.593023062,9.29
2200,0.847497463,0.754728138,0.653308153,0.604579747,9.29
2505,0.848864675,0.753725767,0.656028867,0.607149839,9.29
3313,0.854070783,0.777104676,0.65795815,0.601314902,9.29
3442,0.844764531,0.747951627,0.657717109,0.604960322,9.3
1065,0.827187896,0.728663087,0.604726195,0.564397633,9.31
1862,0.814234495,0.720793068,0.560426414,0.535451293,9.31
69,0.845872879,0.754178822,0.68372637,0.622672439,9.32
170,0.830181479,0.775345027,0.568182945,0.524047732,9.32
1422,0.858406007,0.757623613,0.603085756,0.570327342,9.32
1999,0.8596192,0.744853079,0.673642337,0.621004581,9.32
2450,0.850172341,0.789119005,0.687187314,0.620911837,9.32
3318,0.860188544,0.769102097,0.737246573,0.650990903,9.32
191,0.878936768,0.791227758,0.63656038,0.593583405,9.33
1842,0.84964478,0.741418302,0.653367817,0.602560759,9.33
262,0.860272467,0.761785567,0.675413609,0.622059405,9.34
1297,0.859670222,0.762310684,0.657300055,0.604350805,9.34
3362,0.835396171,0.739053726,0.617462814,0.580638945,9.34
3577,0.834280849,0.732883334,0.642186165,0.589780569,9.34
42,0.840501368,0.748510778,0.644958317,0.596398115,9.35
820,0.812598228,0.704079747,0.542517185,0.518823147,9.35
1419,0.795418203,0.728968263,0.522497118,0.507989407,9.35
3410,0.857299507,0.775243402,0.6302858,0.580502093,9.35
61,0.853675306,0.750035167,0.679033041,0.649424493,9.36
479,0.854076087,0.753217816,0.661890566,0.612459898,9.36
681,0.825194001,0.726957202,0.59625411,0.558453202,9.36
2326,0.841129005,0.770170212,0.596187174,0.55809778,9.36
2459,0.81615907,0.722380877,0.596244276,0.563488841,9.36
1022,0.872420311,0.774435163,0.688313007,0.626434267,9.37
1689,0.812790275,0.726211369,0.60802865,0.563725352,9.37
2960,0.829831898,0.738266408,0.617349029,0.576788008,9.37
1411,0.832017839,0.73857373,0.586041689,0.556298494,9.38
1444,0.744525731,0.671805978,0.573404312,0.522029221,9.38
1883,0.870629609,0.775675714,0.752252758,0.667528152,9.38
2517,0.802333891,0.728684604,0.564157844,0.538893878,9.38
3764,0.813437462,0.718165159,0.590780139,0.560749531,9.38
3645,0.847673655,0.742222965,0.665671945,0.614571452,9.39
172,0.835977197,0.74854058,0.585423768,0.558088303,9.4
399,0.838647246,0.725574911,0.623962462,0.580845177,9.4
1473,0.842608333,0.74755317,0.65591538,0.604401886,9.4
2231,0.854333878,0.755436838,0.648986995,0.597704351,9.4
3001,0.73348254,0.684478641,0.475773782,0.464645743,9.4
60,0.856928647,0.768121362,0.76098156,0.664718151,9.41
537,0.848592579,0.772024333,0.643316507,0.598790169,9.42
2111,0.78914386,0.709555328,0.542377293,0.522988677,9.42
2956,0.748275161,0.680938423,0.454279572,0.442488134,9.43
991,0.820997834,0.733684063,0.62096554,0.566060245,9.44
1244,0.845490515,1.0062356,0.635921836,0.593692482,9.44
2345,0.804707348,0.715288281,0.560895562,0.530831456,9.44
3091,0.818667829,0.72080344,0.674005568,0.622139931,9.44
1933,0.797747076,0.732678831,0.579756558,0.552529335,9.45
632,0.851569176,0.754555345,0.671659827,0.600817502,9.46
659,0.858642697,0.76957655,0.730666101,0.644309878,9.46
1769,0.837049425,0.727389812,0.643824756,0.588156402,9.46
3173,0.853968501,0.759558141,0.630984843,0.585840881,9.46
3444,0.859054685,0.766890407,0.674372792,0.620460749,9.47
283,0.840522826,0.741008818,0.648360252,0.599552691,9.48
1559,0.828549564,0.730919421,0.607162297,0.570427656,9.48
675,0.833122015,0.738503814,0.595097601,0.560115218,9.49
2553,0.860751033,0.764735341,0.674174905,0.615897894,9.49
3690,0.836949885,0.742923915,0.627785325,0.571856856,9.49
926,0.840842724,0.739655495,0.648802996,0.59357357,9.5
1404,0.829300463,0.737938881,0.595995545,0.557003915,9.5
762,0.876549721,0.748403549,0.589301646,0.567516744,9.51
2857,0.859655142,0.747734904,0.648526669,0.60268116,9.51
717,0.856957316,0.758491099,0.666410565,0.612233222,9.52
1188,0.855459392,0.754495442,0.61324501,0.572108567,9.52
1300,0.842267632,0.737345934,0.607392192,0.56974721,9.52
2848,0.853366435,0.778664351,0.669203937,0.617726028,9.52
2891,0.83083874,0.749663532,0.606922626,0.563414216,9.52
2986,0.86571902,0.78191787,0.692622364,0.62401855,9.52
96,0.836418271,0.763320863,0.606963217,0.566432416,9.53
1547,0.850112975,0.74071008,0.639860272,0.593207777,9.53
2943,0.840583265,0.73767823,0.678089499,0.62251544,9.53
3138,0.807031631,0.720946789,0.587876201,0.543485463,9.53
639,0.828733087,0.723344207,0.593186915,0.559488118,9.55
837,0.836509645,0.729181111,0.634233892,0.590746701,9.55
1914,0.862572253,0.761298239,0.689243913,0.625512004,9.55
1261,0.830538213,0.73444581,0.619606137,0.577420175,9.56
